seed	experiment	feature_set	domain	class	precision	recall	f1	support
82	multiclass_domain	structure	blog_authorship_corpus	gemma2_9b	0.39069767441860465	0.6536964980544747	0.4890829694323144	257.0
82	multiclass_domain	structure	blog_authorship_corpus	gpt-4o-mini	0.5	0.050387596899224806	0.09154929577464789	258.0
82	multiclass_domain	structure	blog_authorship_corpus	human	0.416403785488959	0.5116279069767442	0.4591304347826087	258.0
83	multiclass_domain	structure	blog_authorship_corpus	gemma2_9b	0.38666666666666666	0.6770428015564203	0.49222065063649223	257.0
83	multiclass_domain	structure	blog_authorship_corpus	gpt-4o-mini	0.6190476190476191	0.050387596899224806	0.0931899641577061	258.0
83	multiclass_domain	structure	blog_authorship_corpus	human	0.40066225165562913	0.4689922480620155	0.43214285714285716	258.0
84	multiclass_domain	structure	blog_authorship_corpus	gemma2_9b	0.37763713080168776	0.6964980544747081	0.4897400820793434	257.0
84	multiclass_domain	structure	blog_authorship_corpus	gpt-4o-mini	0.47058823529411764	0.031007751937984496	0.05818181818181818	258.0
84	multiclass_domain	structure	blog_authorship_corpus	human	0.3900709219858156	0.4263565891472868	0.4074074074074074	258.0
85	multiclass_domain	structure	blog_authorship_corpus	gemma2_9b	0.4207920792079208	0.6589147286821705	0.513595166163142	258.0
85	multiclass_domain	structure	blog_authorship_corpus	gpt-4o-mini	0.2976190476190476	0.09727626459143969	0.1466275659824047	257.0
85	multiclass_domain	structure	blog_authorship_corpus	human	0.4	0.4418604651162791	0.4198895027624309	258.0
86	multiclass_domain	structure	blog_authorship_corpus	gemma2_9b	0.3945578231292517	0.6744186046511628	0.4978540772532189	258.0
86	multiclass_domain	structure	blog_authorship_corpus	gpt-4o-mini	0.34285714285714286	0.04669260700389105	0.0821917808219178	257.0
86	multiclass_domain	structure	blog_authorship_corpus	human	0.4107744107744108	0.4728682170542636	0.43963963963963965	258.0
87	multiclass_domain	structure	blog_authorship_corpus	gemma2_9b	0.40350877192982454	0.7159533073929961	0.5161290322580645	257.0
87	multiclass_domain	structure	blog_authorship_corpus	gpt-4o-mini	0.26666666666666666	0.031007751937984496	0.05555555555555555	258.0
87	multiclass_domain	structure	blog_authorship_corpus	human	0.40069686411149824	0.44573643410852715	0.42201834862385323	258.0
88	multiclass_domain	structure	blog_authorship_corpus	gemma2_9b	0.39285714285714285	0.7248062015503876	0.5095367847411444	258.0
88	multiclass_domain	structure	blog_authorship_corpus	gpt-4o-mini	0.6428571428571429	0.03501945525291829	0.06642066420664207	257.0
88	multiclass_domain	structure	blog_authorship_corpus	human	0.4134275618374558	0.45348837209302323	0.43253234750462105	258.0
89	multiclass_domain	structure	blog_authorship_corpus	gemma2_9b	0.4198645598194131	0.7209302325581395	0.5306704707560628	258.0
89	multiclass_domain	structure	blog_authorship_corpus	gpt-4o-mini	0.4878048780487805	0.07782101167315175	0.1342281879194631	257.0
89	multiclass_domain	structure	blog_authorship_corpus	human	0.4290657439446367	0.4806201550387597	0.453382084095064	258.0
90	multiclass_domain	structure	blog_authorship_corpus	gemma2_9b	0.37168141592920356	0.6511627906976745	0.4732394366197183	258.0
90	multiclass_domain	structure	blog_authorship_corpus	gpt-4o-mini	0.32	0.031007751937984496	0.05653710247349823	258.0
90	multiclass_domain	structure	blog_authorship_corpus	human	0.41216216216216217	0.47470817120622566	0.4412296564195298	257.0
91	multiclass_domain	structure	blog_authorship_corpus	gemma2_9b	0.3969631236442516	0.7093023255813954	0.5090403337969402	258.0
91	multiclass_domain	structure	blog_authorship_corpus	gpt-4o-mini	0.34210526315789475	0.05058365758754864	0.08813559322033898	257.0
91	multiclass_domain	structure	blog_authorship_corpus	human	0.42700729927007297	0.45348837209302323	0.4398496240601504	258.0
92	multiclass_domain	structure	blog_authorship_corpus	gemma2_9b	0.3900226757369615	0.6666666666666666	0.49213161659513593	258.0
92	multiclass_domain	structure	blog_authorship_corpus	gpt-4o-mini	0.36666666666666664	0.08560311284046693	0.138801261829653	257.0
92	multiclass_domain	structure	blog_authorship_corpus	human	0.4117647058823529	0.43410852713178294	0.4226415094339623	258.0
93	multiclass_domain	structure	blog_authorship_corpus	gemma2_9b	0.38809034907597534	0.7354085603112841	0.5080645161290323	257.0
93	multiclass_domain	structure	blog_authorship_corpus	gpt-4o-mini	0.30303030303030304	0.03875968992248062	0.06872852233676977	258.0
93	multiclass_domain	structure	blog_authorship_corpus	human	0.39920948616600793	0.39147286821705424	0.3953033268101761	258.0
94	multiclass_domain	structure	blog_authorship_corpus	gemma2_9b	0.40043763676148797	0.7093023255813954	0.5118881118881119	258.0
94	multiclass_domain	structure	blog_authorship_corpus	gpt-4o-mini	0.2857142857142857	0.023346303501945526	0.04316546762589928	257.0
94	multiclass_domain	structure	blog_authorship_corpus	human	0.423728813559322	0.4844961240310077	0.45207956600361665	258.0
95	multiclass_domain	structure	blog_authorship_corpus	gemma2_9b	0.3886363636363636	0.6653696498054474	0.49067431850789095	257.0
95	multiclass_domain	structure	blog_authorship_corpus	gpt-4o-mini	0.25	0.015503875968992248	0.029197080291970802	258.0
95	multiclass_domain	structure	blog_authorship_corpus	human	0.35646687697160884	0.437984496124031	0.39304347826086955	258.0
96	multiclass_domain	structure	blog_authorship_corpus	gemma2_9b	0.39198218262806234	0.6821705426356589	0.49787835926449786	258.0
96	multiclass_domain	structure	blog_authorship_corpus	gpt-4o-mini	0.46875	0.058365758754863814	0.10380622837370242	257.0
96	multiclass_domain	structure	blog_authorship_corpus	human	0.4246575342465753	0.4806201550387597	0.4509090909090909	258.0
97	multiclass_domain	structure	blog_authorship_corpus	gemma2_9b	0.39954853273137697	0.688715953307393	0.5057142857142857	257.0
97	multiclass_domain	structure	blog_authorship_corpus	gpt-4o-mini	0.22727272727272727	0.01937984496124031	0.03571428571428571	258.0
97	multiclass_domain	structure	blog_authorship_corpus	human	0.41883116883116883	0.5	0.4558303886925795	258.0
98	multiclass_domain	structure	blog_authorship_corpus	gemma2_9b	0.3853211009174312	0.6511627906976745	0.484149855907781	258.0
98	multiclass_domain	structure	blog_authorship_corpus	gpt-4o-mini	0.375	0.023346303501945526	0.04395604395604396	257.0
98	multiclass_domain	structure	blog_authorship_corpus	human	0.3987538940809969	0.49612403100775193	0.4421416234887737	258.0
99	multiclass_domain	structure	blog_authorship_corpus	gemma2_9b	0.3903002309468822	0.6575875486381323	0.48985507246376814	257.0
99	multiclass_domain	structure	blog_authorship_corpus	gpt-4o-mini	0.3125	0.03875968992248062	0.06896551724137931	258.0
99	multiclass_domain	structure	blog_authorship_corpus	human	0.4090909090909091	0.4883720930232558	0.4452296819787986	258.0
0	multiclass_domain	structure	cnn_news	gemma2_9b	0.3953488372093023	0.3695652173913043	0.38202247191011235	644.0
0	multiclass_domain	structure	cnn_news	gpt-4o-mini	0.4540229885057471	0.36858475894245724	0.4068669527896996	643.0
0	multiclass_domain	structure	cnn_news	human	0.4665012406947891	0.5847589424572317	0.5189786059351277	643.0
1	multiclass_domain	structure	cnn_news	gemma2_9b	0.4090121317157712	0.36702954898911355	0.38688524590163936	643.0
1	multiclass_domain	structure	cnn_news	gpt-4o-mini	0.44854368932038835	0.358695652173913	0.3986194995685936	644.0
1	multiclass_domain	structure	cnn_news	human	0.4701670644391408	0.6127527216174183	0.5320729237002025	643.0
2	multiclass_domain	structure	cnn_news	gemma2_9b	0.3896797153024911	0.34006211180124224	0.36318407960199006	644.0
2	multiclass_domain	structure	cnn_news	gpt-4o-mini	0.41015625	0.3265940902021773	0.36363636363636365	643.0
2	multiclass_domain	structure	cnn_news	human	0.45560747663551404	0.6065318818040435	0.5203468979319547	643.0
3	multiclass_domain	structure	cnn_news	gemma2_9b	0.37613293051359514	0.38724727838258166	0.3816091954022989	643.0
3	multiclass_domain	structure	cnn_news	gpt-4o-mini	0.44612068965517243	0.32192846034214617	0.37398373983739835	643.0
3	multiclass_domain	structure	cnn_news	human	0.4639303482587065	0.5791925465838509	0.5151933701657458	644.0
4	multiclass_domain	structure	cnn_news	gemma2_9b	0.39228295819935693	0.37947122861586313	0.3857707509881423	643.0
4	multiclass_domain	structure	cnn_news	gpt-4o-mini	0.4189723320158103	0.3297045101088647	0.36901653611836377	643.0
4	multiclass_domain	structure	cnn_news	human	0.47506234413965087	0.5916149068322981	0.5269709543568465	644.0
5	multiclass_domain	structure	cnn_news	gemma2_9b	0.37872340425531914	0.4152410575427683	0.3961424332344214	643.0
5	multiclass_domain	structure	cnn_news	gpt-4o-mini	0.431980906921241	0.28149300155520995	0.3408662900188324	643.0
5	multiclass_domain	structure	cnn_news	human	0.46898263027295284	0.5869565217391305	0.5213793103448275	644.0
6	multiclass_domain	structure	cnn_news	gemma2_9b	0.3772954924874791	0.3514774494556765	0.3639291465378422	643.0
6	multiclass_domain	structure	cnn_news	gpt-4o-mini	0.43073593073593075	0.3094867807153966	0.3601809954751131	643.0
6	multiclass_domain	structure	cnn_news	human	0.4522439585730725	0.610248447204969	0.5194976867151355	644.0
7	multiclass_domain	structure	cnn_news	gemma2_9b	0.38390092879256965	0.38509316770186336	0.38449612403100775	644.0
7	multiclass_domain	structure	cnn_news	gpt-4o-mini	0.4568764568764569	0.3048211508553655	0.3656716417910448	643.0
7	multiclass_domain	structure	cnn_news	human	0.4608187134502924	0.6127527216174183	0.5260347129506008	643.0
8	multiclass_domain	structure	cnn_news	gemma2_9b	0.374031007751938	0.2996894409937888	0.33275862068965517	644.0
8	multiclass_domain	structure	cnn_news	gpt-4o-mini	0.41901408450704225	0.3701399688958009	0.3930635838150289	643.0
8	multiclass_domain	structure	cnn_news	human	0.4491725768321513	0.5909797822706065	0.5104096709200806	643.0
9	multiclass_domain	structure	cnn_news	gemma2_9b	0.38086642599277976	0.328149300155521	0.35254803675856305	643.0
9	multiclass_domain	structure	cnn_news	gpt-4o-mini	0.40847784200385356	0.3297045101088647	0.3648881239242685	643.0
9	multiclass_domain	structure	cnn_news	human	0.4620770128354726	0.6149068322981367	0.5276482345103265	644.0
10	multiclass_domain	structure	cnn_news	gemma2_9b	0.3456	0.3359253499222395	0.34069400630914826	643.0
10	multiclass_domain	structure	cnn_news	gpt-4o-mini	0.425764192139738	0.3027950310559006	0.35390199637023595	644.0
10	multiclass_domain	structure	cnn_news	human	0.44510035419126326	0.5863141524105754	0.5060402684563758	643.0
11	multiclass_domain	structure	cnn_news	gemma2_9b	0.3942470389170897	0.36236391912908245	0.37763371150729336	643.0
11	multiclass_domain	structure	cnn_news	gpt-4o-mini	0.43982494529540483	0.31211180124223603	0.3651226158038147	644.0
11	multiclass_domain	structure	cnn_news	human	0.47165532879818595	0.6469673405909798	0.5455737704918033	643.0
12	multiclass_domain	structure	cnn_news	gemma2_9b	0.379182156133829	0.31726283048211507	0.3454699407281964	643.0
12	multiclass_domain	structure	cnn_news	gpt-4o-mini	0.3985637342908438	0.3452566096423017	0.37	643.0
12	multiclass_domain	structure	cnn_news	human	0.44550898203592815	0.577639751552795	0.5030425963488844	644.0
13	multiclass_domain	structure	cnn_news	gemma2_9b	0.3832236842105263	0.36236391912908245	0.37250199840127896	643.0
13	multiclass_domain	structure	cnn_news	gpt-4o-mini	0.4119922630560928	0.3312597200622084	0.36724137931034484	643.0
13	multiclass_domain	structure	cnn_news	human	0.4608695652173913	0.5760869565217391	0.5120772946859904	644.0
14	multiclass_domain	structure	cnn_news	gemma2_9b	0.3884430176565008	0.37577639751552794	0.3820047355958958	644.0
14	multiclass_domain	structure	cnn_news	gpt-4o-mini	0.45102040816326533	0.343701399688958	0.3901147396293027	643.0
14	multiclass_domain	structure	cnn_news	human	0.5018359853121175	0.6376360808709176	0.5616438356164384	643.0
15	multiclass_domain	structure	cnn_news	gemma2_9b	0.38945578231292516	0.3555900621118012	0.3717532467532468	644.0
15	multiclass_domain	structure	cnn_news	gpt-4o-mini	0.45384615384615384	0.36702954898911355	0.4058469475494411	643.0
15	multiclass_domain	structure	cnn_news	human	0.48661800486618007	0.6220839813374806	0.5460750853242321	643.0
16	multiclass_domain	structure	cnn_news	gemma2_9b	0.3756177924217463	0.3545878693623639	0.3648	643.0
16	multiclass_domain	structure	cnn_news	gpt-4o-mini	0.44798301486199577	0.327639751552795	0.37847533632286995	644.0
16	multiclass_domain	structure	cnn_news	human	0.45305164319248825	0.6003110419906688	0.5163879598662208	643.0
17	multiclass_domain	structure	cnn_news	gemma2_9b	0.375366568914956	0.39813374805598756	0.3864150943396226	643.0
17	multiclass_domain	structure	cnn_news	gpt-4o-mini	0.4520884520884521	0.2857142857142857	0.35014272121788775	644.0
17	multiclass_domain	structure	cnn_news	human	0.4470868014268728	0.5847589424572317	0.5067385444743935	643.0
18	multiclass_domain	structure	cnn_news	gemma2_9b	0.38397328881469117	0.35769828926905134	0.37037037037037035	643.0
18	multiclass_domain	structure	cnn_news	gpt-4o-mini	0.425531914893617	0.3421461897356143	0.3793103448275862	643.0
18	multiclass_domain	structure	cnn_news	human	0.4705159705159705	0.59472049689441	0.5253772290809328	644.0
19	multiclass_domain	structure	cnn_news	gemma2_9b	0.4102941176470588	0.43390357698289267	0.4217687074829932	643.0
19	multiclass_domain	structure	cnn_news	gpt-4o-mini	0.4295774647887324	0.2841614906832298	0.34205607476635513	644.0
19	multiclass_domain	structure	cnn_news	human	0.47694174757281554	0.6111975116640747	0.5357873210633947	643.0
20	multiclass_domain	structure	cnn_news	gemma2_9b	0.41580756013745707	0.37636080870917576	0.39510204081632655	643.0
20	multiclass_domain	structure	cnn_news	gpt-4o-mini	0.45222929936305734	0.3312597200622084	0.38240574506283664	643.0
20	multiclass_domain	structure	cnn_news	human	0.4412770809578107	0.6009316770186336	0.5088757396449705	644.0
21	multiclass_domain	structure	cnn_news	gemma2_9b	0.39800995024875624	0.37325038880248834	0.3852327447833066	643.0
21	multiclass_domain	structure	cnn_news	gpt-4o-mini	0.44969199178644764	0.34006211180124224	0.38726790450928383	644.0
21	multiclass_domain	structure	cnn_news	human	0.47023809523809523	0.614307931570762	0.5327039784221174	643.0
22	multiclass_domain	structure	cnn_news	gemma2_9b	0.3963302752293578	0.3359253499222395	0.36363636363636365	643.0
22	multiclass_domain	structure	cnn_news	gpt-4o-mini	0.45714285714285713	0.37267080745341613	0.41060735671514115	644.0
22	multiclass_domain	structure	cnn_news	human	0.4627906976744186	0.6189735614307932	0.5296074517631404	643.0
23	multiclass_domain	structure	cnn_news	gemma2_9b	0.3778135048231511	0.3654743390357698	0.3715415019762846	643.0
23	multiclass_domain	structure	cnn_news	gpt-4o-mini	0.4465811965811966	0.3250388802488336	0.37623762376237624	643.0
23	multiclass_domain	structure	cnn_news	human	0.4583333333333333	0.5978260869565217	0.5188679245283019	644.0
24	multiclass_domain	structure	cnn_news	gemma2_9b	0.37	0.3452566096423017	0.3572003218020917	643.0
24	multiclass_domain	structure	cnn_news	gpt-4o-mini	0.42857142857142855	0.3265940902021773	0.3706972639011474	643.0
24	multiclass_domain	structure	cnn_news	human	0.45476190476190476	0.593167701863354	0.5148247978436657	644.0
25	multiclass_domain	structure	cnn_news	gemma2_9b	0.39862542955326463	0.36024844720496896	0.37846655791190864	644.0
25	multiclass_domain	structure	cnn_news	gpt-4o-mini	0.45119705340699817	0.3810264385692068	0.4131534569983137	643.0
25	multiclass_domain	structure	cnn_news	human	0.4720496894409938	0.5909797822706065	0.5248618784530387	643.0
26	multiclass_domain	structure	cnn_news	gemma2_9b	0.3622704507512521	0.33748055987558323	0.3494363929146538	643.0
26	multiclass_domain	structure	cnn_news	gpt-4o-mini	0.42063492063492064	0.32919254658385094	0.3693379790940767	644.0
26	multiclass_domain	structure	cnn_news	human	0.46432889963724305	0.5972006220839814	0.5224489795918368	643.0
27	multiclass_domain	structure	cnn_news	gemma2_9b	0.39215686274509803	0.3416149068322981	0.3651452282157676	644.0
27	multiclass_domain	structure	cnn_news	gpt-4o-mini	0.4036144578313253	0.31259720062208396	0.3523225241016652	643.0
27	multiclass_domain	structure	cnn_news	human	0.4569460390355913	0.6189735614307932	0.5257595772787318	643.0
28	multiclass_domain	structure	cnn_news	gemma2_9b	0.3867403314917127	0.3265940902021773	0.35413153456998314	643.0
28	multiclass_domain	structure	cnn_news	gpt-4o-mini	0.42994241842610365	0.34782608695652173	0.384549356223176	644.0
28	multiclass_domain	structure	cnn_news	human	0.4561200923787529	0.614307931570762	0.5235255135851558	643.0
29	multiclass_domain	structure	cnn_news	gemma2_9b	0.3745819397993311	0.3483670295489891	0.36099919419822724	643.0
29	multiclass_domain	structure	cnn_news	gpt-4o-mini	0.40524193548387094	0.31211180124223603	0.3526315789473684	644.0
29	multiclass_domain	structure	cnn_news	human	0.4677033492822967	0.6080870917573873	0.5287356321839081	643.0
30	multiclass_domain	structure	cnn_news	gemma2_9b	0.39201183431952663	0.4121306376360809	0.40181956027293403	643.0
30	multiclass_domain	structure	cnn_news	gpt-4o-mini	0.42567567567567566	0.29347826086956524	0.3474264705882353	644.0
30	multiclass_domain	structure	cnn_news	human	0.4617283950617284	0.5816485225505443	0.5147969717825189	643.0
31	multiclass_domain	structure	cnn_news	gemma2_9b	0.36283185840707965	0.38258164852255055	0.372445117335352	643.0
31	multiclass_domain	structure	cnn_news	gpt-4o-mini	0.43037974683544306	0.31726283048211507	0.36526410026857653	643.0
31	multiclass_domain	structure	cnn_news	human	0.4845758354755784	0.5854037267080745	0.530239099859353	644.0
32	multiclass_domain	structure	cnn_news	gemma2_9b	0.3851851851851852	0.3234836702954899	0.3516483516483517	643.0
32	multiclass_domain	structure	cnn_news	gpt-4o-mini	0.4203152364273205	0.37267080745341613	0.3950617283950617	644.0
32	multiclass_domain	structure	cnn_news	human	0.4713064713064713	0.6003110419906688	0.5280437756497948	643.0
33	multiclass_domain	structure	cnn_news	gemma2_9b	0.3466424682395644	0.296583850931677	0.3196652719665272	644.0
33	multiclass_domain	structure	cnn_news	gpt-4o-mini	0.40963855421686746	0.31726283048211507	0.35758106923751093	643.0
33	multiclass_domain	structure	cnn_news	human	0.45743473325766176	0.6267496111975117	0.5288713910761155	643.0
34	multiclass_domain	structure	cnn_news	gemma2_9b	0.3983606557377049	0.37791601866251945	0.38786911412609737	643.0
34	multiclass_domain	structure	cnn_news	gpt-4o-mini	0.423828125	0.33695652173913043	0.3754325259515571	644.0
34	multiclass_domain	structure	cnn_news	human	0.49504950495049505	0.6220839813374806	0.5513439007580979	643.0
35	multiclass_domain	structure	cnn_news	gemma2_9b	0.3969849246231156	0.36858475894245724	0.38225806451612904	643.0
35	multiclass_domain	structure	cnn_news	gpt-4o-mini	0.44924406047516197	0.32298136645962733	0.3757904245709124	644.0
35	multiclass_domain	structure	cnn_news	human	0.4586206896551724	0.6205287713841369	0.527428949107733	643.0
36	multiclass_domain	structure	cnn_news	gemma2_9b	0.376	0.3654743390357698	0.37066246056782337	643.0
36	multiclass_domain	structure	cnn_news	gpt-4o-mini	0.425531914893617	0.3105590062111801	0.3590664272890485	644.0
36	multiclass_domain	structure	cnn_news	human	0.474251497005988	0.6158631415241057	0.5358592692828146	643.0
37	multiclass_domain	structure	cnn_news	gemma2_9b	0.3822525597269625	0.34782608695652173	0.3642276422764228	644.0
37	multiclass_domain	structure	cnn_news	gpt-4o-mini	0.4442307692307692	0.359253499222395	0.39724849527085127	643.0
37	multiclass_domain	structure	cnn_news	human	0.4842233009708738	0.6205287713841369	0.5439672801635992	643.0
38	multiclass_domain	structure	cnn_news	gemma2_9b	0.37072243346007605	0.30326594090202175	0.33361847733105215	643.0
38	multiclass_domain	structure	cnn_news	gpt-4o-mini	0.40034364261168387	0.36180124223602483	0.3800978792822186	644.0
38	multiclass_domain	structure	cnn_news	human	0.4744525547445255	0.6065318818040435	0.5324232081911263	643.0
39	multiclass_domain	structure	cnn_news	gemma2_9b	0.3603174603174603	0.35303265940902023	0.3566378633150039	643.0
39	multiclass_domain	structure	cnn_news	gpt-4o-mini	0.40325865580448067	0.30745341614906835	0.34889867841409694	644.0
39	multiclass_domain	structure	cnn_news	human	0.45982694684796044	0.578538102643857	0.512396694214876	643.0
40	multiclass_domain	structure	cnn_news	gemma2_9b	0.40364188163884673	0.41368584758942456	0.40860215053763443	643.0
40	multiclass_domain	structure	cnn_news	gpt-4o-mini	0.42992874109263657	0.28149300155520995	0.34022556390977443	643.0
40	multiclass_domain	structure	cnn_news	human	0.48470588235294115	0.639751552795031	0.5515394912985274	644.0
41	multiclass_domain	structure	cnn_news	gemma2_9b	0.3923076923076923	0.39596273291925466	0.3941267387944359	644.0
41	multiclass_domain	structure	cnn_news	gpt-4o-mini	0.4221218961625282	0.29082426127527217	0.3443830570902394	643.0
41	multiclass_domain	structure	cnn_news	human	0.46236559139784944	0.6018662519440124	0.522972972972973	643.0
42	multiclass_domain	structure	cnn_news	gemma2_9b	0.41043478260869565	0.36702954898911355	0.38752052545155996	643.0
42	multiclass_domain	structure	cnn_news	gpt-4o-mini	0.4454713493530499	0.374805598755832	0.40709459459459457	643.0
42	multiclass_domain	structure	cnn_news	human	0.47665847665847666	0.6024844720496895	0.532235939643347	644.0
43	multiclass_domain	structure	cnn_news	gemma2_9b	0.4	0.40683229813664595	0.403387220939184	644.0
43	multiclass_domain	structure	cnn_news	gpt-4o-mini	0.466824644549763	0.30637636080870917	0.3699530516431925	643.0
43	multiclass_domain	structure	cnn_news	human	0.45838218053927315	0.6080870917573873	0.5227272727272727	643.0
44	multiclass_domain	structure	cnn_news	gemma2_9b	0.3885245901639344	0.36801242236024845	0.37799043062200954	644.0
44	multiclass_domain	structure	cnn_news	gpt-4o-mini	0.41875	0.31259720062208396	0.3579697239536955	643.0
44	multiclass_domain	structure	cnn_news	human	0.4654761904761905	0.6080870917573873	0.5273095077545515	643.0
45	multiclass_domain	structure	cnn_news	gemma2_9b	0.38898163606010017	0.36236391912908245	0.3752012882447665	643.0
45	multiclass_domain	structure	cnn_news	gpt-4o-mini	0.4409937888198758	0.3312597200622084	0.3783303730017762	643.0
45	multiclass_domain	structure	cnn_news	human	0.47641509433962265	0.6273291925465838	0.5415549597855228	644.0
46	multiclass_domain	structure	cnn_news	gemma2_9b	0.3951612903225806	0.3810264385692068	0.38796516231195566	643.0
46	multiclass_domain	structure	cnn_news	gpt-4o-mini	0.44420600858369097	0.32142857142857145	0.372972972972973	644.0
46	multiclass_domain	structure	cnn_news	human	0.46327014218009477	0.6080870917573873	0.5258910558170814	643.0
47	multiclass_domain	structure	cnn_news	gemma2_9b	0.3948170731707317	0.40279937791601866	0.3987682832948422	643.0
47	multiclass_domain	structure	cnn_news	gpt-4o-mini	0.4497816593886463	0.3203732503888025	0.37420526793823794	643.0
47	multiclass_domain	structure	cnn_news	human	0.4803921568627451	0.6086956521739131	0.536986301369863	644.0
48	multiclass_domain	structure	cnn_news	gemma2_9b	0.3895870736086176	0.33695652173913043	0.3613655287260616	644.0
48	multiclass_domain	structure	cnn_news	gpt-4o-mini	0.43119266055045874	0.3654743390357698	0.3956228956228956	643.0
48	multiclass_domain	structure	cnn_news	human	0.4673913043478261	0.6018662519440124	0.5261726716519375	643.0
49	multiclass_domain	structure	cnn_news	gemma2_9b	0.38688524590163936	0.36702954898911355	0.3766959297685555	643.0
49	multiclass_domain	structure	cnn_news	gpt-4o-mini	0.4520255863539446	0.3297045101088647	0.381294964028777	643.0
49	multiclass_domain	structure	cnn_news	human	0.4700352526439483	0.6211180124223602	0.5351170568561873	644.0
50	multiclass_domain	structure	cnn_news	gemma2_9b	0.39335664335664333	0.34937888198757766	0.37006578947368424	644.0
50	multiclass_domain	structure	cnn_news	gpt-4o-mini	0.4189723320158103	0.3297045101088647	0.36901653611836377	643.0
50	multiclass_domain	structure	cnn_news	human	0.4765258215962441	0.6314152410575428	0.5431438127090301	643.0
51	multiclass_domain	structure	cnn_news	gemma2_9b	0.40425531914893614	0.38413685847589424	0.3939393939393939	643.0
51	multiclass_domain	structure	cnn_news	gpt-4o-mini	0.4418103448275862	0.3188180404354588	0.37037037037037035	643.0
51	multiclass_domain	structure	cnn_news	human	0.4678362573099415	0.6211180124223602	0.533689126084056	644.0
52	multiclass_domain	structure	cnn_news	gemma2_9b	0.4010989010989011	0.3405909797822706	0.368376787216148	643.0
52	multiclass_domain	structure	cnn_news	gpt-4o-mini	0.41694915254237286	0.38198757763975155	0.3987034035656402	644.0
52	multiclass_domain	structure	cnn_news	human	0.4622166246851385	0.5707620528771384	0.510786360473208	643.0
53	multiclass_domain	structure	cnn_news	gemma2_9b	0.3612099644128114	0.3157076205287714	0.3369294605809129	643.0
53	multiclass_domain	structure	cnn_news	gpt-4o-mini	0.40037950664136623	0.327639751552795	0.36037574722459437	644.0
53	multiclass_domain	structure	cnn_news	human	0.43876337693222356	0.5738724727838258	0.4973045822102426	643.0
54	multiclass_domain	structure	cnn_news	gemma2_9b	0.38207547169811323	0.37791601866251945	0.37998436278342457	643.0
54	multiclass_domain	structure	cnn_news	gpt-4o-mini	0.40764331210191085	0.2981366459627329	0.34439461883408073	644.0
54	multiclass_domain	structure	cnn_news	human	0.44106925880923453	0.5645412130637636	0.495225102319236	643.0
55	multiclass_domain	structure	cnn_news	gemma2_9b	0.39829059829059826	0.36236391912908245	0.3794788273615635	643.0
55	multiclass_domain	structure	cnn_news	gpt-4o-mini	0.4351145038167939	0.35403726708074534	0.3904109589041096	644.0
55	multiclass_domain	structure	cnn_news	human	0.48599269183922045	0.6205287713841369	0.5450819672131147	643.0
56	multiclass_domain	structure	cnn_news	gemma2_9b	0.3912248628884826	0.3328149300155521	0.3596638655462185	643.0
56	multiclass_domain	structure	cnn_news	gpt-4o-mini	0.42702702702702705	0.36801242236024845	0.39532944120100083	644.0
56	multiclass_domain	structure	cnn_news	human	0.4613526570048309	0.5940902021772939	0.5193745751189667	643.0
57	multiclass_domain	structure	cnn_news	gemma2_9b	0.3782467532467532	0.36236391912908245	0.37013502779984114	643.0
57	multiclass_domain	structure	cnn_news	gpt-4o-mini	0.4514038876889849	0.3250388802488336	0.3779385171790235	643.0
57	multiclass_domain	structure	cnn_news	human	0.4794359576968273	0.6335403726708074	0.545819397993311	644.0
58	multiclass_domain	structure	cnn_news	gemma2_9b	0.3580441640378549	0.35248447204968947	0.35524256651017216	644.0
58	multiclass_domain	structure	cnn_news	gpt-4o-mini	0.4231578947368421	0.31259720062208396	0.3595706618962433	643.0
58	multiclass_domain	structure	cnn_news	human	0.4531059683313033	0.578538102643857	0.5081967213114754	643.0
59	multiclass_domain	structure	cnn_news	gemma2_9b	0.40555555555555556	0.3405909797822706	0.3702451394759087	643.0
59	multiclass_domain	structure	cnn_news	gpt-4o-mini	0.4152046783625731	0.3307453416149068	0.3681936041486603	644.0
59	multiclass_domain	structure	cnn_news	human	0.4378563283922463	0.5972006220839814	0.5052631578947369	643.0
60	multiclass_domain	structure	cnn_news	gemma2_9b	0.3803986710963455	0.3561430793157076	0.3678714859437751	643.0
60	multiclass_domain	structure	cnn_news	gpt-4o-mini	0.3939393939393939	0.3027950310559006	0.3424056189640035	644.0
60	multiclass_domain	structure	cnn_news	human	0.4561824729891957	0.5909797822706065	0.5149051490514905	643.0
61	multiclass_domain	structure	cnn_news	gemma2_9b	0.395	0.36858475894245724	0.3813354786806114	643.0
61	multiclass_domain	structure	cnn_news	gpt-4o-mini	0.41414141414141414	0.3188180404354588	0.3602811950790861	643.0
61	multiclass_domain	structure	cnn_news	human	0.4682634730538922	0.6071428571428571	0.5287356321839081	644.0
62	multiclass_domain	structure	cnn_news	gemma2_9b	0.3525423728813559	0.3234836702954899	0.33738848337388483	643.0
62	multiclass_domain	structure	cnn_news	gpt-4o-mini	0.4280078895463511	0.33748055987558323	0.3773913043478261	643.0
62	multiclass_domain	structure	cnn_news	human	0.4489795918367347	0.5807453416149069	0.5064319566689235	644.0
63	multiclass_domain	structure	cnn_news	gemma2_9b	0.38061041292639136	0.32919254658385094	0.3530391340549542	644.0
